EmployeeID,EventType,EffectiveDate,PreviousValue,NewValue,Salary_EGP,IsTerminated
EMP-16734,HIRE,2017-07-23,,الاسكندرية سموحة,11409,0
EMP-13970,HIRE,2017-07-24,,القاهره المعادي,18996,0
EMP-12267,HIRE,2017-07-25,,الاسكندرية سموحة,9399,0
EMP-10305,HIRE,2017-07-25,,الدقي,17378,0
EMP-15261,HIRE,2017-07-26,,الجيزة - الدقي,7673,0
EMP-11924,TERMINATION,2017-07-26,ACTIVE,Fired,15165,1
EMP-15579,TRANSFER,2017-07-26,بورسعيد - الشرق,الاسكندرية سموحة,18816,0
EMP-12420,HIRE,2017-07-27,,القاهرة - التجمع الخامس,8572,0
EMP-11090,PROMOTION,2017-07-27,15011,21054,21054,0
EMP-14133,HIRE,2017-07-28,,فرع المعادي,8035,0
EMP-14043,PROMOTION,2017-07-28,17784,24120,24120,0
EMP-13246,HIRE,2017-07-28,,الإسكندرية - سموحة,9807,0
EMP-12389,HIRE,2017-07-29,,القاهرة - المعادي,14592,0
EMP-12411,HIRE,2017-07-29,,القاهرة - المعادي,9255,0
EMP-12173,HIRE,2017-07-29,,بورسعيد,18790,0
EMP-13365,HIRE,2017-07-30,,القاهره المعادي,15777,0
EMP-15057,HIRE,2017-07-30,,القاهره المعادي,16720,0
EMP-13067,PROMOTION,2017-07-31,16221,23726,23726,0
EMP-14055,TERMINATION,2017-07-31,ACTIVE,Relocation,9000,1
EMP-10358,HIRE,2017-07-31,,القاهره المعادي,15247,0
EMP-14800,HIRE,2017-07-31,,القاهره المعادي,15352,0
EMP-13048,HIRE,2017-08-01,,سموحة,14150,0
EMP-13128,HIRE,2017-08-01,,بورسعيد,19668,0
EMP-10656,TERMINATION,2017-08-01,ACTIVE,Fired,13687,1
EMP-14396,HIRE,2017-08-02,,القاهره المعادي,9455,0
EMP-14605,HIRE,2017-08-03,,الاسكندرية سموحة,11327,0
EMP-10904,HIRE,2017-08-03,,بورسعيد - الشرق,10140,0
EMP-12930,HIRE,2017-08-04,,الجيزة - الدقي,9417,0
EMP-10612,HIRE,2017-08-05,,الدقي,19909,0
EMP-16854,HIRE,2017-08-05,,القاهره المعادي,12849,0
EMP-10281,HIRE,2017-08-05,,بورسعيد,18170,0
EMP-14953,HIRE,2017-08-06,,سموحة,18669,0
EMP-11717,HIRE,2017-08-06,,الجيزة - الدقي,10226,0
EMP-14961,HIRE,2017-08-07,,بورسعيد - الشرق,18800,0
EMP-12754,HIRE,2017-08-07,,القاهره المعادي,19611,0
EMP-14691,HIRE,2017-08-08,,القاهرة - المعادي,7141,0
EMP-10272,HIRE,2017-08-09,,بورسعيد - الشرق,18529,0
EMP-12161,HIRE,2017-08-09,,القاهره المعادي,11721,0
EMP-15406,PROMOTION,2017-08-09,9983,17314,17314,0
EMP-10225,HIRE,2017-08-09,,الإسكندرية - سموحة,9487,0
EMP-16779,HIRE,2017-08-09,,الإسكندرية - سموحة,14027,0
EMP-15979,HIRE,2017-08-09,,الاسكندرية سموحة,17041,0
EMP-13615,HIRE,2017-08-09,,الدقي,17670,0
EMP-15116,HIRE,2017-08-09,,التجمع,13470,0
EMP-10163,PROMOTION,2017-08-10,12789,15521,15521,0
EMP-16724,HIRE,2017-08-10,,بورسعيد,19353,0
EMP-12615,HIRE,2017-08-11,,بورسعيد,7021,0
EMP-13843,HIRE,2017-08-11,,سموحة,9482,0
EMP-10582,HIRE,2017-08-12,,القاهرة - المعادي,17000,0
EMP-16836,HIRE,2017-08-13,,القاهره المعادي,16838,0
EMP-14346,HIRE,2017-08-13,,الدقي,7224,0
EMP-13223,HIRE,2017-08-13,,الاسكندرية سموحة,15538,0
EMP-10448,HIRE,2017-08-14,,سموحة,10979,0
EMP-12263,HIRE,2017-08-14,,القاهره المعادي,11728,0
EMP-11883,HIRE,2017-08-14,,بورسعيد - الشرق,18403,0
EMP-15697,HIRE,2017-08-15,,فرع المعادي,9603,0
EMP-10076,TERMINATION,2017-08-15,ACTIVE,Relocation,18399,1
EMP-10351,HIRE,2017-08-15,,القاهره المعادي,16543,0
EMP-12482,HIRE,2017-08-15,,بورسعيد,9648,0
EMP-11218,HIRE,2017-08-15,,التجمع,16600,0
EMP-13051,HIRE,2017-08-16,,التجمع,12946,0
EMP-13272,HIRE,2017-08-16,,بورسعيد - الشرق,8424,0
EMP-13272,HIRE,2017-08-16,,بورسعيد - الشرق,8424,0
EMP-13928,HIRE,2017-08-16,,الاسكندرية سموحة,7633,0
EMP-10439,HIRE,2017-08-16,,القاهرة - التجمع الخامس,14767,0
EMP-13583,HIRE,2017-08-16,,فرع المعادي,10614,0
EMP-12133,HIRE,2017-08-17,,فرع المعادي,10283,0
EMP-14360,HIRE,2017-08-17,,بورسعيد - الشرق,15547,0
EMP-16005,HIRE,2017-08-17,,القاهرة - المعادي,11908,0
EMP-11077,HIRE,2017-08-17,,القاهره المعادي,14454,0
EMP-15348,HIRE,2017-08-17,,فرع المعادي,18888,0
EMP-15900,TRANSFER,2017-08-18,الاسكندرية سموحة,الاسكندرية سموحة,7548,0
EMP-11742,HIRE,2017-08-18,,الإسكندرية - سموحة,13662,0
EMP-15777,HIRE,2017-08-19,,القاهرة - التجمع الخامس,8871,0
EMP-16349,HIRE,2017-08-19,,بورسعيد - الشرق,15570,0
EMP-12266,HIRE,2017-08-19,,الجيزة - الدقي,13804,0
EMP-13250,HIRE,2017-08-19,,القاهرة - التجمع الخامس,17490,0
EMP-11473,HIRE,2017-08-20,,الجيزة - الدقي,19816,0
EMP-13889,HIRE,2017-08-21,,القاهرة - التجمع الخامس,19729,0
EMP-11701,HIRE,2017-08-21,,بورسعيد - الشرق,19729,0
EMP-15807,HIRE,2017-08-21,,بورسعيد,17273,0
EMP-11786,HIRE,2017-08-22,,الاسكندرية سموحة,18840,0
EMP-16617,HIRE,2017-08-23,,فرع المعادي,16825,0
EMP-11670,HIRE,2017-08-23,,الجيزة - الدقي,16142,0
EMP-15630,HIRE,2017-08-23,,القاهرة - المعادي,8898,0
EMP-12606,PROMOTION,2017-08-25,9330,15179,15179,0
EMP-16387,HIRE,2017-08-25,,بورسعيد,8044,0
EMP-16414,HIRE,2017-08-25,,التجمع,13746,0
EMP-10133,HIRE,2017-08-26,,بورسعيد - الشرق,10968,0
EMP-11086,HIRE,2017-08-26,,القاهرة - المعادي,16435,0
EMP-16733,HIRE,2017-08-26,,الدقي,16462,0
EMP-14301,HIRE,2017-08-26,,القاهرة - التجمع الخامس,8975,0
EMP-12904,HIRE,2017-08-29,,بورسعيد - الشرق,13929,0
EMP-15127,HIRE,2017-08-29,,الاسكندرية سموحة,18085,0
EMP-11545,HIRE,2017-08-29,,الدقي,16125,0
EMP-11921,HIRE,2017-08-30,,بورسعيد,19217,0
EMP-13668,HIRE,2017-08-30,,فرع المعادي,15207,0
EMP-16323,TERMINATION,2017-08-30,ACTIVE,Fired,14853,1
EMP-12112,HIRE,2017-09-01,,القاهره المعادي,16178,0
EMP-10608,HIRE,2017-09-01,,الاسكندرية سموحة,8299,0
EMP-16107,HIRE,2017-09-03,,فرع المعادي,13391,0
EMP-13400,HIRE,2017-09-04,,بورسعيد - الشرق,16336,0
EMP-12590,HIRE,2017-09-04,,فرع المعادي,15720,0
EMP-15100,HIRE,2017-09-04,,التجمع,15299,0
EMP-15899,TRANSFER,2017-09-05,الجيزة - الدقي,سموحة,17057,0
EMP-14995,HIRE,2017-09-05,,الجيزة - الدقي,14286,0
EMP-13147,HIRE,2017-09-06,,القاهره المعادي,12400,0
EMP-16777,HIRE,2017-09-06,,الإسكندرية - سموحة,16995,0
EMP-14469,HIRE,2017-09-06,,بورسعيد,7241,0
EMP-13232,HIRE,2017-09-08,,الاسكندرية سموحة,10757,0
EMP-13970,TRANSFER,2017-09-08,القاهره المعادي,الاسكندرية سموحة,18996,0
EMP-15466,HIRE,2017-09-09,,بورسعيد - الشرق,19187,0
EMP-14894,HIRE,2017-09-09,,بورسعيد,7702,0
EMP-11369,HIRE,2017-09-09,,بورسعيد - الشرق,10997,0
EMP-12116,HIRE,2017-09-11,,بورسعيد,17092,0
EMP-15069,HIRE,2017-09-11,,الإسكندرية - سموحة,14125,0
EMP-16384,HIRE,2017-09-11,,القاهرة - المعادي,19165,0
EMP-13566,PROMOTION,2017-09-11,15873,21643,21643,0
EMP-14616,HIRE,2017-09-13,,بورسعيد,8321,0
EMP-11911,PROMOTION,2017-09-14,14914,22914,22914,0
EMP-10992,HIRE,2017-09-14,,الجيزة - الدقي,12438,0
EMP-10448,TERMINATION,2017-09-14,ACTIVE,Relocation,10979,1
EMP-12986,HIRE,2017-09-14,,الجيزة - الدقي,16381,0
EMP-10662,HIRE,2017-09-15,,التجمع,15924,0
EMP-13039,TERMINATION,2017-09-16,ACTIVE,Relocation,9607,1
EMP-12565,HIRE,2017-09-16,,التجمع,15975,0
EMP-12967,HIRE,2017-09-16,,بورسعيد,12566,0
EMP-16509,HIRE,2017-09-17,,بورسعيد - الشرق,15657,0
EMP-11883,TRANSFER,2017-09-17,بورسعيد - الشرق,فرع المعادي,18403,0
EMP-11422,HIRE,2017-09-17,,القاهرة - التجمع الخامس,13134,0
EMP-15386,PROMOTION,2017-09-18,14904,20417,20417,0
EMP-12123,HIRE,2017-09-18,,التجمع,14880,0
EMP-14972,HIRE,2017-09-18,,الجيزة - الدقي,9699,0
EMP-14656,HIRE,2017-09-19,,القاهره المعادي,16556,0
EMP-11829,HIRE,2017-09-19,,القاهره المعادي,8009,0
EMP-13153,HIRE,2017-09-19,,الدقي,11179,0
EMP-16375,TRANSFER,2017-09-20,بورسعيد,القاهره المعادي,10016,0
EMP-16211,HIRE,2017-09-20,,بورسعيد,7847,0
EMP-15588,PROMOTION,2017-09-20,9189,13308,13308,0
EMP-10795,HIRE,2017-09-21,,بورسعيد,7222,0
EMP-15985,PROMOTION,2017-09-22,11646,17076,17076,0
EMP-13504,HIRE,2017-09-23,,الاسكندرية سموحة,13868,0
EMP-15619,HIRE,2017-09-23,,التجمع,18326,0
EMP-16797,HIRE,2017-09-23,,بورسعيد,18904,0
EMP-11284,HIRE,2017-09-23,,الجيزة - الدقي,18712,0
EMP-10987,HIRE,2017-09-23,,بورسعيد - الشرق,8575,0
EMP-15779,HIRE,2017-09-24,,فرع المعادي,12551,0
EMP-16405,HIRE,2017-09-24,,سموحة,16979,0
EMP-11790,HIRE,2017-09-24,,فرع المعادي,7667,0
EMP-13419,HIRE,2017-09-24,,القاهرة - التجمع الخامس,11565,0
EMP-15530,PROMOTION,2017-09-24,9763,15879,15879,0
EMP-15164,HIRE,2017-09-25,,الجيزة - الدقي,8944,0
EMP-16216,HIRE,2017-09-26,,الإسكندرية - سموحة,18512,0
EMP-16571,HIRE,2017-09-27,,بورسعيد - الشرق,12548,0
EMP-14498,HIRE,2017-09-28,,بورسعيد - الشرق,8880,0
EMP-12103,HIRE,2017-09-28,,الإسكندرية - سموحة,19126,0
EMP-10377,HIRE,2017-09-28,,التجمع,17854,0
EMP-16178,HIRE,2017-09-29,,الاسكندرية سموحة,9544,0
EMP-14648,HIRE,2017-09-30,,فرع المعادي,18287,0
EMP-11283,HIRE,2017-10-02,,الجيزة - الدقي,12430,0
EMP-10911,HIRE,2017-10-03,,الاسكندرية سموحة,11441,0
EMP-12125,HIRE,2017-10-05,,سموحة,18378,0
EMP-12367,HIRE,2017-10-05,,بورسعيد,15306,0
EMP-12895,HIRE,2017-10-06,,الاسكندرية سموحة,18087,0
EMP-10464,HIRE,2017-10-06,,القاهرة - التجمع الخامس,18297,0
EMP-10966,HIRE,2017-10-07,,سموحة,19477,0
EMP-15526,HIRE,2017-10-09,,التجمع,17476,0
EMP-10693,PROMOTION,2017-10-09,15570,18515,18515,0
EMP-16431,HIRE,2017-10-10,,القاهرة - التجمع الخامس,11969,0
EMP-14462,TRANSFER,2017-10-10,القاهره المعادي,القاهره المعادي,16367,0
EMP-11963,HIRE,2017-10-10,,القاهره المعادي,8913,0
EMP-10234,HIRE,2017-10-10,,القاهرة - التجمع الخامس,10878,0
EMP-14188,HIRE,2017-10-11,,التجمع,13397,0
EMP-10075,HIRE,2017-10-11,,بورسعيد - الشرق,13885,0
EMP-10561,TERMINATION,2017-10-12,ACTIVE,Resignation,16565,1
EMP-16842,HIRE,2017-10-12,,بورسعيد - الشرق,12183,0
EMP-11608,HIRE,2017-10-13,,الاسكندرية سموحة,12481,0
EMP-15276,HIRE,2017-10-13,,الاسكندرية سموحة,17745,0
EMP-13318,PROMOTION,2017-10-13,18343,22652,22652,0
EMP-15925,HIRE,2017-10-13,,سموحة,15268,0
EMP-16511,HIRE,2017-10-15,,القاهره المعادي,17371,0
EMP-11599,TERMINATION,2017-10-15,ACTIVE,Fired,14891,1
EMP-10604,HIRE,2017-10-15,,بورسعيد - الشرق,15123,0
EMP-14642,HIRE,2017-10-16,,القاهره المعادي,14715,0
EMP-10143,HIRE,2017-10-16,,فرع المعادي,14319,0
EMP-13652,HIRE,2017-10-16,,القاهرة - التجمع الخامس,11186,0
EMP-16971,HIRE,2017-10-17,,الجيزة - الدقي,17120,0
EMP-12194,HIRE,2017-10-17,,القاهرة - المعادي,10506,0
EMP-10941,HIRE,2017-10-17,,الإسكندرية - سموحة,17957,0
EMP-10583,HIRE,2017-10-18,,سموحة,17255,0
EMP-10187,HIRE,2017-10-18,,الدقي,15005,0
EMP-16857,HIRE,2017-10-19,,الإسكندرية - سموحة,18220,0
EMP-12289,HIRE,2017-10-21,,الجيزة - الدقي,7823,0
EMP-11587,PROMOTION,2017-10-21,12193,16882,16882,0
EMP-16628,HIRE,2017-10-21,,بورسعيد,15139,0
EMP-11210,HIRE,2017-10-21,,الإسكندرية - سموحة,14385,0
EMP-15573,HIRE,2017-10-22,,بورسعيد - الشرق,8055,0
EMP-12440,HIRE,2017-10-22,,التجمع,8558,0
EMP-11369,TERMINATION,2017-10-22,ACTIVE,NULL,10997,1
EMP-12400,HIRE,2017-10-22,,التجمع,13142,0
EMP-16967,HIRE,2017-10-22,,القاهرة - التجمع الخامس,16785,0
EMP-16912,HIRE,2017-10-23,,القاهرة - المعادي,8067,0
EMP-16871,HIRE,2017-10-23,,الدقي,14080,0
EMP-11723,HIRE,2017-10-23,,الإسكندرية - سموحة,16084,0
EMP-15967,HIRE,2017-10-23,,القاهرة - التجمع الخامس,11075,0
EMP-12922,HIRE,2017-10-23,,سموحة,10106,0
EMP-16964,HIRE,2017-10-23,,سموحة,17053,0
EMP-12465,HIRE,2017-10-24,,بورسعيد - الشرق,18779,0
EMP-10185,HIRE,2017-10-24,,بورسعيد - الشرق,10234,0
EMP-14444,HIRE,2017-10-24,,بورسعيد - الشرق,9046,0
EMP-13060,HIRE,2017-10-25,,سموحة,12551,0
EMP-10028,HIRE,2017-10-25,,سموحة,9405,0
EMP-16639,HIRE,2017-10-26,,القاهره المعادي,8787,0
EMP-13744,HIRE,2017-10-26,,الاسكندرية سموحة,18695,0
EMP-12799,HIRE,2017-10-26,,القاهرة - التجمع الخامس,16646,0
EMP-10105,HIRE,2017-10-27,,بورسعيد - الشرق,9302,0
EMP-14695,HIRE,2017-10-27,,الجيزة - الدقي,9330,0
EMP-11839,HIRE,2017-10-27,,بورسعيد - الشرق,7513,0
EMP-12155,HIRE,2017-10-27,,الاسكندرية سموحة,17146,0
EMP-15711,HIRE,2017-10-28,,الاسكندرية سموحة,19578,0
EMP-10579,HIRE,2017-10-28,,الاسكندرية سموحة,10667,0
EMP-14359,HIRE,2017-10-29,,القاهرة - المعادي,10777,0
EMP-11359,TERMINATION,2017-10-29,ACTIVE,NULL,9241,1
EMP-12233,HIRE,2017-10-30,,فرع المعادي,17265,0
EMP-16281,TRANSFER,2017-11-02,بورسعيد - الشرق,القاهرة - المعادي,16121,0
EMP-13992,HIRE,2017-11-02,,سموحة,8246,0
EMP-10062,HIRE,2017-11-02,,الدقي,16330,0
EMP-12548,HIRE,2017-11-02,,بورسعيد,8183,0
EMP-13579,HIRE,2017-11-05,,الاسكندرية سموحة,10220,0
EMP-16445,HIRE,2017-11-05,,القاهرة - التجمع الخامس,17264,0
EMP-12502,HIRE,2017-11-05,,الجيزة - الدقي,13840,0
EMP-16216,TRANSFER,2017-11-06,الإسكندرية - سموحة,التجمع,18512,0
EMP-14061,HIRE,2017-11-06,,بورسعيد - الشرق,18166,0
EMP-10634,HIRE,2017-11-07,,القاهره المعادي,16279,0
EMP-12176,HIRE,2017-11-07,,بورسعيد,8230,0
EMP-10290,HIRE,2017-11-08,,القاهره المعادي,16976,0
EMP-14767,HIRE,2017-11-08,,فرع المعادي,14676,0
EMP-11511,HIRE,2017-11-08,,القاهره المعادي,9362,0
EMP-11443,HIRE,2017-11-08,,القاهره المعادي,11994,0
EMP-10954,HIRE,2017-11-08,,بورسعيد - الشرق,11159,0
EMP-15044,TRANSFER,2017-11-09,الإسكندرية - سموحة,القاهرة - التجمع الخامس,11855,0
EMP-14309,HIRE,2017-11-09,,الإسكندرية - سموحة,14287,0
EMP-15334,HIRE,2017-11-09,,القاهره المعادي,15108,0
EMP-11216,HIRE,2017-11-10,,القاهرة - التجمع الخامس,14359,0
EMP-13630,HIRE,2017-11-10,,القاهرة - التجمع الخامس,15633,0
EMP-14059,PROMOTION,2017-11-11,17211,22404,22404,0
EMP-13795,HIRE,2017-11-11,,بورسعيد - الشرق,13630,0
EMP-14374,HIRE,2017-11-11,,بورسعيد - الشرق,14893,0
EMP-10006,HIRE,2017-11-11,,بورسعيد,13628,0
EMP-16053,HIRE,2017-11-11,,الاسكندرية سموحة,15804,0
EMP-12412,HIRE,2017-11-11,,سموحة,12776,0
EMP-16288,HIRE,2017-11-12,,القاهره المعادي,11192,0
EMP-16699,HIRE,2017-11-12,,القاهره المعادي,17208,0
EMP-14265,HIRE,2017-11-13,,القاهرة - المعادي,11751,0
EMP-11914,HIRE,2017-11-13,,القاهرة - المعادي,10292,0
EMP-12443,HIRE,2017-11-13,,القاهرة - المعادي,7711,0
EMP-12930,PROMOTION,2017-11-14,9417,15608,15608,0
EMP-15242,HIRE,2017-11-14,,فرع المعادي,14162,0
EMP-14792,HIRE,2017-11-15,,القاهرة - المعادي,15883,0
EMP-13830,HIRE,2017-11-15,,القاهرة - التجمع الخامس,13693,0
EMP-11577,HIRE,2017-11-15,,سموحة,14230,0
EMP-16750,HIRE,2017-11-16,,القاهره المعادي,17783,0
EMP-14915,HIRE,2017-11-16,,فرع المعادي,8478,0
EMP-15035,HIRE,2017-11-16,,سموحة,10730,0
EMP-11211,HIRE,2017-11-16,,الدقي,16382,0
EMP-10795,PROMOTION,2017-11-16,7222,14538,14538,0
EMP-15035,HIRE,2017-11-16,,سموحة,10730,0
EMP-16630,TRANSFER,2017-11-16,الاسكندرية سموحة,الدقي,18982,0
EMP-10262,HIRE,2017-11-16,,بورسعيد,18989,0
EMP-16321,HIRE,2017-11-16,,الجيزة - الدقي,17328,0
EMP-13435,HIRE,2017-11-17,,سموحة,10609,0
EMP-11451,HIRE,2017-11-17,,بورسعيد - الشرق,8821,0
EMP-15092,HIRE,2017-11-17,,الدقي,19621,0
EMP-12088,HIRE,2017-11-18,,بورسعيد - الشرق,13276,0
EMP-10569,HIRE,2017-11-18,,سموحة,11559,0
EMP-14497,HIRE,2017-11-18,,القاهره المعادي,16721,0
EMP-16183,HIRE,2017-11-18,,التجمع,7703,0
EMP-10575,HIRE,2017-11-18,,الاسكندرية سموحة,10811,0
EMP-13636,TRANSFER,2017-11-18,فرع المعادي,فرع المعادي,19675,0
EMP-10252,HIRE,2017-11-19,,فرع المعادي,19820,0
EMP-14819,HIRE,2017-11-19,,الإسكندرية - سموحة,11248,0
EMP-15162,HIRE,2017-11-19,,سموحة,8268,0
EMP-12148,HIRE,2017-11-20,,الإسكندرية - سموحة,17974,0
EMP-11144,HIRE,2017-11-20,,بورسعيد,13023,0
EMP-11144,HIRE,2017-11-20,,بورسعيد,13023,0
EMP-13038,HIRE,2017-11-20,,الاسكندرية سموحة,15044,0
EMP-10119,HIRE,2017-11-21,,القاهرة - المعادي,11043,0
EMP-14164,HIRE,2017-11-21,,القاهرة - المعادي,11463,0
EMP-12635,PROMOTION,2017-11-21,9502,15457,15457,0
EMP-14445,HIRE,2017-11-22,,التجمع,13608,0
EMP-11499,HIRE,2017-11-22,,سموحة,11498,0
EMP-11951,HIRE,2017-11-22,,الإسكندرية - سموحة,15714,0
EMP-16339,HIRE,2017-11-23,,فرع المعادي,13662,0
EMP-12068,PROMOTION,2017-11-23,19480,27410,27410,0
EMP-14658,HIRE,2017-11-24,,الاسكندرية سموحة,13980,0
EMP-13238,HIRE,2017-11-24,,الإسكندرية - سموحة,10028,0
EMP-11828,HIRE,2017-11-24,,بورسعيد - الشرق,16372,0
EMP-16397,HIRE,2017-11-25,,سموحة,10910,0
EMP-13086,HIRE,2017-11-26,,الجيزة - الدقي,14925,0
EMP-16891,HIRE,2017-11-26,,بورسعيد,15801,0
EMP-14711,HIRE,2017-11-26,,الجيزة - الدقي,19578,0
EMP-13693,HIRE,2017-11-27,,القاهره المعادي,7201,0
EMP-13982,HIRE,2017-11-27,,سموحة,18654,0
EMP-15412,TRANSFER,2017-11-27,القاهرة - التجمع الخامس,الدقي,8579,0
EMP-14713,HIRE,2017-11-27,,فرع المعادي,12477,0
EMP-10689,HIRE,2017-11-27,,الدقي,19314,0
EMP-12194,PROMOTION,2017-11-28,10506,15495,15495,0
EMP-11934,HIRE,2017-11-28,,الدقي,11583,0
EMP-14571,HIRE,2017-11-28,,الجيزة - الدقي,15326,0
EMP-10939,PROMOTION,2017-11-29,11896,17623,17623,0
EMP-10939,PROMOTION,2017-11-29,11896,17623,17623,0
EMP-14739,HIRE,2017-11-29,,بورسعيد - الشرق,16480,0
EMP-11466,HIRE,2017-11-29,,بورسعيد,7276,0
EMP-12939,HIRE,2017-11-30,,التجمع,13738,0
EMP-12127,HIRE,2017-12-01,,القاهرة - التجمع الخامس,19347,0
EMP-16007,HIRE,2017-12-01,,سموحة,12855,0
EMP-11519,HIRE,2017-12-01,,بورسعيد - الشرق,11367,0
EMP-12954,HIRE,2017-12-02,,التجمع,13932,0
EMP-10189,PROMOTION,2017-12-02,10412,14407,14407,0
EMP-15748,HIRE,2017-12-02,,بورسعيد,14123,0
EMP-15588,PROMOTION,2017-12-02,13308,18848,18848,0
EMP-13076,HIRE,2017-12-02,,بورسعيد - الشرق,15645,0
EMP-10934,HIRE,2017-12-02,,القاهرة - التجمع الخامس,11756,0
EMP-16056,HIRE,2017-12-02,,بورسعيد,10627,0
EMP-10070,HIRE,2017-12-02,,القاهره المعادي,18255,0
EMP-16721,HIRE,2017-12-03,,بورسعيد - الشرق,12064,0
EMP-16344,HIRE,2017-12-04,,بورسعيد - الشرق,14385,0
EMP-12844,TRANSFER,2017-12-04,الاسكندرية سموحة,الجيزة - الدقي,12859,0
EMP-13152,HIRE,2017-12-04,,الدقي,17779,0
EMP-14886,HIRE,2017-12-04,,الإسكندرية - سموحة,10183,0
EMP-10852,HIRE,2017-12-04,,التجمع,10965,0
EMP-16159,HIRE,2017-12-05,,التجمع,13176,0
EMP-13410,HIRE,2017-12-05,,القاهرة - التجمع الخامس,13699,0
EMP-11513,HIRE,2017-12-06,,الدقي,10723,0
EMP-15307,HIRE,2017-12-06,,سموحة,13002,0
EMP-11845,TRANSFER,2017-12-07,التجمع,فرع المعادي,17902,0
EMP-13700,HIRE,2017-12-07,,الجيزة - الدقي,9611,0
EMP-10491,HIRE,2017-12-07,,بورسعيد - الشرق,7506,0
EMP-13360,HIRE,2017-12-08,,بورسعيد,16278,0
EMP-15652,HIRE,2017-12-08,,الإسكندرية - سموحة,18864,0
EMP-13202,HIRE,2017-12-08,,الجيزة - الدقي,8221,0
EMP-11362,PROMOTION,2017-12-09,18190,22171,22171,0
EMP-16896,HIRE,2017-12-09,,الاسكندرية سموحة,19980,0
EMP-12773,HIRE,2017-12-09,,القاهرة - المعادي,12583,0
EMP-13106,HIRE,2017-12-09,,الدقي,16799,0
EMP-15296,HIRE,2017-12-10,,فرع المعادي,14057,0
EMP-10743,TERMINATION,2017-12-11,ACTIVE,NULL,15778,1
EMP-16280,HIRE,2017-12-11,,بورسعيد,13381,0
EMP-14422,HIRE,2017-12-12,,القاهرة - المعادي,19899,0
EMP-10573,TRANSFER,2017-12-12,الدقي,الاسكندرية سموحة,14412,0
