EmployeeID,CourseID,CourseName,SkillDomain,CompletionDate,Score,Status,Cost_EGP
EMP-14647,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-07-27,90,Completed,1500
EMP-15882,CRS-103,Power BI DAX Masterclass,Tech,2023-07-24,55,Failed,0
EMP-15882,CRS-103,Power BI DAX Masterclass,Tech,2023-08-25,86,Completed,2000
EMP-15882,CRS-302,Modern Data Stack Architecture,Tech,2024-10-02,63,Failed,0
EMP-15882,CRS-302,Modern Data Stack Architecture,Tech,2024-10-18,75,Completed,4000
EMP-15882,CRS-201,Agile Project Management,Leadership,2023-10-11,80,Completed,1200
EMP-15882,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-06-15,78,Completed,1500
EMP-12578,CRS-302,Modern Data Stack Architecture,Tech,2024-12-02,73,Completed,4000
EMP-12578,CRS-302,Modern Data Stack Architecture,Tech,2025-01-14,83,Completed,4000
EMP-11742,CRS-301,Cloud Security & Compliance,Compliance,2023-12-08,74,Completed,3000
EMP-11742,CRS-301,Cloud Security & Compliance,Compliance,2023-12-25,80,Completed,3000
EMP-11742,CRS-201,Agile Project Management,Leadership,2023-08-01,99,Completed,1200
EMP-11742,CRS-302,Modern Data Stack Architecture,Tech,2026-03-11,75,Completed,4000
EMP-15370,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-09-25,99,Completed,800
EMP-15370,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-04-22,64,Failed,0
EMP-15370,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-06-16,85,Completed,1500
EMP-14090,CRS-302,Modern Data Stack Architecture,Tech,2025-12-10,93,Completed,4000
EMP-13242,CRS-301,Cloud Security & Compliance,Compliance,2025-06-05,85,Completed,3000
EMP-13242,CRS-103,Power BI DAX Masterclass,Tech,2025-02-27,96,Completed,2000
EMP-13242,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-04-22,90,Completed,800
EMP-13242,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-11-01,97,Completed,1500
EMP-15267,CRS-302,Modern Data Stack Architecture,Tech,2025-10-03,77,Completed,4000
EMP-13759,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-04-01,90,Completed,800
EMP-11171,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-03-19,72,Completed,1500
EMP-11171,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-04-30,85,Completed,1500
EMP-11171,CRS-201,Agile Project Management,Leadership,2023-09-01,93,Completed,1200
EMP-11171,CRS-301,Cloud Security & Compliance,Compliance,2023-07-30,62,Failed,0
EMP-11171,CRS-301,Cloud Security & Compliance,Compliance,2023-09-17,75,Completed,3000
EMP-12170,CRS-302,Modern Data Stack Architecture,Tech,2024-09-15,87,Completed,4000
EMP-12170,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-07-23,81,Completed,800
EMP-12170,CRS-301,Cloud Security & Compliance,Compliance,2024-04-01,80,Completed,3000
EMP-16993,CRS-201,Agile Project Management,Leadership,2025-01-14,64,Failed,0
EMP-16993,CRS-201,Agile Project Management,Leadership,2025-03-11,82,Completed,1200
EMP-16993,CRS-301,Cloud Security & Compliance,Compliance,2023-01-05,81,Completed,3000
EMP-12021,CRS-103,Power BI DAX Masterclass,Tech,2023-08-06,98,Completed,2000
EMP-12021,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-10-15,73,Completed,800
EMP-12021,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-11-10,81,Completed,800
EMP-12021,CRS-301,Cloud Security & Compliance,Compliance,2023-09-05,76,Completed,3000
EMP-12021,CRS-302,Modern Data Stack Architecture,Tech,2024-01-26,73,Completed,4000
EMP-12021,CRS-302,Modern Data Stack Architecture,Tech,2024-02-11,95,Completed,4000
EMP-16103,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-07-25,100,Completed,800
EMP-16103,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-10-18,86,Completed,1500
EMP-16103,CRS-201,Agile Project Management,Leadership,2026-02-07,96,Completed,1200
EMP-14599,CRS-302,Modern Data Stack Architecture,Tech,2023-12-22,73,Completed,4000
EMP-14599,CRS-302,Modern Data Stack Architecture,Tech,2024-02-12,94,Completed,4000
EMP-14599,CRS-102,Python for Data Engineering,Tech,2024-10-21,98,Completed,2500
EMP-14599,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-06-01,78,Completed,800
EMP-14416,CRS-103,Power BI DAX Masterclass,Tech,2025-07-16,74,Completed,2000
EMP-14416,CRS-103,Power BI DAX Masterclass,Tech,2025-09-12,98,Completed,2000
EMP-12153,CRS-302,Modern Data Stack Architecture,Tech,2026-01-26,92,Completed,4000
EMP-12153,CRS-301,Cloud Security & Compliance,Compliance,2026-02-07,76,Completed,3000
EMP-16120,CRS-301,Cloud Security & Compliance,Compliance,2023-09-29,86,Completed,3000
EMP-16120,CRS-103,Power BI DAX Masterclass,Tech,2024-10-22,94,Completed,2000
EMP-14789,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-05-04,79,Completed,800
EMP-13510,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-12-06,70,Completed,1500
EMP-13510,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-12-23,96,Completed,1500
EMP-14781,CRS-103,Power BI DAX Masterclass,Tech,2023-11-26,91,Completed,2000
EMP-13272,CRS-301,Cloud Security & Compliance,Compliance,2026-01-13,81,Completed,3000
EMP-13272,CRS-103,Power BI DAX Masterclass,Tech,2023-07-29,97,Completed,2000
EMP-13272,CRS-102,Python for Data Engineering,Tech,2026-02-24,93,Completed,2500
EMP-12966,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-08-12,99,Completed,800
EMP-11797,CRS-302,Modern Data Stack Architecture,Tech,2024-10-02,67,Failed,0
EMP-11797,CRS-302,Modern Data Stack Architecture,Tech,2024-11-01,81,Completed,4000
EMP-11134,CRS-302,Modern Data Stack Architecture,Tech,2024-04-06,94,Completed,4000
EMP-11134,CRS-201,Agile Project Management,Leadership,2026-05-20,94,Completed,1200
EMP-14175,CRS-201,Agile Project Management,Leadership,2023-12-30,75,Completed,1200
EMP-14043,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-03-25,78,Completed,1500
EMP-14043,CRS-201,Agile Project Management,Leadership,2023-09-24,88,Completed,1200
EMP-10745,CRS-201,Agile Project Management,Leadership,2023-11-14,74,Completed,1200
EMP-10745,CRS-201,Agile Project Management,Leadership,2024-01-05,76,Completed,1200
EMP-16192,CRS-301,Cloud Security & Compliance,Compliance,2024-09-08,95,Completed,3000
EMP-16192,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-01-03,95,Completed,800
EMP-10386,CRS-102,Python for Data Engineering,Tech,2023-05-20,75,Completed,2500
EMP-10386,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-01-04,72,Completed,800
EMP-10386,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-01-31,96,Completed,800
EMP-10899,CRS-103,Power BI DAX Masterclass,Tech,2024-08-24,100,Completed,2000
EMP-11253,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-01-19,91,Completed,800
EMP-11253,CRS-301,Cloud Security & Compliance,Compliance,2024-05-07,99,Completed,3000
EMP-15141,CRS-301,Cloud Security & Compliance,Compliance,2025-03-01,87,Completed,3000
EMP-15141,CRS-103,Power BI DAX Masterclass,Tech,2023-02-20,96,Completed,2000
EMP-15141,CRS-201,Agile Project Management,Leadership,2025-11-19,84,Completed,1200
EMP-15141,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-08-30,80,Completed,1500
EMP-11311,CRS-102,Python for Data Engineering,Tech,2023-01-16,76,Completed,2500
EMP-11311,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-03-12,63,Failed,0
EMP-11311,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-04-29,97,Completed,800
EMP-11311,CRS-301,Cloud Security & Compliance,Compliance,2025-06-10,93,Completed,3000
EMP-16489,CRS-301,Cloud Security & Compliance,Compliance,2024-11-10,51,Failed,0
EMP-16489,CRS-301,Cloud Security & Compliance,Compliance,2024-12-05,100,Completed,3000
EMP-15575,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-03-23,99,Completed,1500
EMP-13459,CRS-301,Cloud Security & Compliance,Compliance,2025-04-08,63,Failed,0
EMP-13459,CRS-301,Cloud Security & Compliance,Compliance,2025-06-04,78,Completed,3000
EMP-14886,CRS-301,Cloud Security & Compliance,Compliance,2023-05-10,71,Completed,3000
EMP-14886,CRS-301,Cloud Security & Compliance,Compliance,2023-05-28,86,Completed,3000
EMP-14886,CRS-302,Modern Data Stack Architecture,Tech,2025-10-26,79,Completed,4000
EMP-10521,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-07-30,82,Completed,1500
EMP-13153,CRS-201,Agile Project Management,Leadership,2025-12-28,74,Completed,1200
EMP-13153,CRS-201,Agile Project Management,Leadership,2026-02-14,84,Completed,1200
EMP-13153,CRS-102,Python for Data Engineering,Tech,2023-10-23,91,Completed,2500
EMP-13127,CRS-302,Modern Data Stack Architecture,Tech,2026-02-07,67,Failed,0
EMP-13127,CRS-302,Modern Data Stack Architecture,Tech,2026-02-21,93,Completed,4000
EMP-13127,CRS-301,Cloud Security & Compliance,Compliance,2026-05-06,87,Completed,3000
EMP-13127,CRS-103,Power BI DAX Masterclass,Tech,2023-06-24,76,Completed,2000
EMP-13127,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-12-05,83,Completed,1500
EMP-14882,CRS-102,Python for Data Engineering,Tech,2024-03-28,96,Completed,2500
EMP-14882,CRS-302,Modern Data Stack Architecture,Tech,2023-08-23,91,Completed,4000
EMP-14882,CRS-301,Cloud Security & Compliance,Compliance,2023-04-22,84,Completed,3000
EMP-13835,CRS-301,Cloud Security & Compliance,Compliance,2023-05-18,73,Completed,3000
EMP-13835,CRS-301,Cloud Security & Compliance,Compliance,2023-07-08,90,Completed,3000
EMP-14335,CRS-103,Power BI DAX Masterclass,Tech,2024-08-06,72,Completed,2000
EMP-14335,CRS-103,Power BI DAX Masterclass,Tech,2024-09-09,90,Completed,2000
EMP-14335,CRS-102,Python for Data Engineering,Tech,2025-07-11,89,Completed,2500
EMP-14335,CRS-301,Cloud Security & Compliance,Compliance,2026-04-11,88,Completed,3000
EMP-14335,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-10-09,63,Failed,0
EMP-14335,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-11-07,100,Completed,1500
EMP-12060,CRS-301,Cloud Security & Compliance,Compliance,2025-06-12,96,Completed,3000
EMP-14533,CRS-103,Power BI DAX Masterclass,Tech,2025-08-05,81,Completed,2000
EMP-14533,CRS-201,Agile Project Management,Leadership,2025-09-24,73,Completed,1200
EMP-14533,CRS-201,Agile Project Management,Leadership,2025-11-15,77,Completed,1200
EMP-10095,CRS-302,Modern Data Stack Architecture,Tech,2024-02-07,93,Completed,4000
EMP-10095,CRS-102,Python for Data Engineering,Tech,2023-06-06,52,Failed,0
EMP-10095,CRS-102,Python for Data Engineering,Tech,2023-07-22,95,Completed,2500
EMP-10095,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-03-05,88,Completed,800
EMP-15573,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-06-17,98,Completed,1500
EMP-15573,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-08-24,81,Completed,800
EMP-15905,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-10-02,86,Completed,800
EMP-15905,CRS-301,Cloud Security & Compliance,Compliance,2025-03-23,61,Failed,0
EMP-15905,CRS-301,Cloud Security & Compliance,Compliance,2025-04-21,100,Completed,3000
EMP-15905,CRS-103,Power BI DAX Masterclass,Tech,2023-12-06,74,Completed,2000
EMP-15905,CRS-103,Power BI DAX Masterclass,Tech,2023-12-31,93,Completed,2000
EMP-10939,CRS-301,Cloud Security & Compliance,Compliance,2025-01-04,77,Completed,3000
EMP-10939,CRS-102,Python for Data Engineering,Tech,2024-04-19,78,Completed,2500
EMP-10939,CRS-201,Agile Project Management,Leadership,2023-03-29,86,Completed,1200
EMP-15585,CRS-201,Agile Project Management,Leadership,2025-07-20,71,Completed,1200
EMP-15585,CRS-201,Agile Project Management,Leadership,2025-08-23,78,Completed,1200
EMP-14399,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-07-14,88,Completed,800
EMP-14399,CRS-301,Cloud Security & Compliance,Compliance,2023-12-23,90,Completed,3000
EMP-16152,CRS-302,Modern Data Stack Architecture,Tech,2025-11-24,82,Completed,4000
EMP-16152,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-04-01,82,Completed,1500
EMP-12186,CRS-201,Agile Project Management,Leadership,2023-01-14,66,Failed,0
EMP-12186,CRS-201,Agile Project Management,Leadership,2023-02-07,82,Completed,1200
EMP-12186,CRS-302,Modern Data Stack Architecture,Tech,2023-06-07,90,Completed,4000
EMP-12186,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-11-04,75,Completed,800
EMP-16297,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-04-16,95,Completed,1500
EMP-16297,CRS-301,Cloud Security & Compliance,Compliance,2023-08-21,91,Completed,3000
EMP-15251,CRS-102,Python for Data Engineering,Tech,2025-04-21,50,Failed,0
EMP-15251,CRS-102,Python for Data Engineering,Tech,2025-06-10,93,Completed,2500
EMP-12787,CRS-301,Cloud Security & Compliance,Compliance,2025-11-15,98,Completed,3000
EMP-10914,CRS-103,Power BI DAX Masterclass,Tech,2024-01-04,100,Completed,2000
EMP-12405,CRS-301,Cloud Security & Compliance,Compliance,2024-03-19,89,Completed,3000
EMP-12405,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-09-13,77,Completed,1500
EMP-12405,CRS-103,Power BI DAX Masterclass,Tech,2026-05-15,95,Completed,2000
EMP-12405,CRS-302,Modern Data Stack Architecture,Tech,2024-01-08,91,Completed,4000
EMP-13562,CRS-301,Cloud Security & Compliance,Compliance,2024-12-02,89,Completed,3000
EMP-11296,CRS-201,Agile Project Management,Leadership,2023-09-28,70,Completed,1200
EMP-11296,CRS-201,Agile Project Management,Leadership,2023-11-13,96,Completed,1200
EMP-13717,CRS-102,Python for Data Engineering,Tech,2026-05-25,75,Completed,2500
EMP-10027,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-10-27,72,Completed,1500
EMP-10027,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-11-18,94,Completed,1500
EMP-10027,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-01-09,98,Completed,800
EMP-15916,CRS-201,Agile Project Management,Leadership,2025-05-11,61,Failed,0
EMP-15916,CRS-201,Agile Project Management,Leadership,2025-06-27,88,Completed,1200
EMP-15916,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-04-14,95,Completed,800
EMP-15896,CRS-302,Modern Data Stack Architecture,Tech,2026-03-25,53,Failed,0
EMP-15896,CRS-302,Modern Data Stack Architecture,Tech,2026-05-08,99,Completed,4000
EMP-12158,CRS-302,Modern Data Stack Architecture,Tech,2023-06-21,89,Completed,4000
EMP-14101,CRS-102,Python for Data Engineering,Tech,2023-01-12,88,Completed,2500
EMP-16242,CRS-201,Agile Project Management,Leadership,2024-02-25,83,Completed,1200
EMP-16242,CRS-301,Cloud Security & Compliance,Compliance,2023-11-13,90,Completed,3000
EMP-11464,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-05-17,81,Completed,800
EMP-14159,CRS-201,Agile Project Management,Leadership,2024-01-02,87,Completed,1200
EMP-14159,CRS-102,Python for Data Engineering,Tech,2024-06-03,88,Completed,2500
EMP-14159,CRS-302,Modern Data Stack Architecture,Tech,2025-03-26,97,Completed,4000
EMP-14159,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-09-01,84,Completed,800
EMP-10872,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-03-31,95,Completed,1500
EMP-10872,CRS-102,Python for Data Engineering,Tech,2023-04-17,82,Completed,2500
EMP-10872,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-01-11,52,Failed,0
EMP-10872,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-03-04,88,Completed,800
EMP-15123,CRS-103,Power BI DAX Masterclass,Tech,2024-03-30,72,Completed,2000
EMP-15123,CRS-103,Power BI DAX Masterclass,Tech,2024-05-29,87,Completed,2000
EMP-12445,CRS-201,Agile Project Management,Leadership,2024-08-09,71,Completed,1200
EMP-12445,CRS-201,Agile Project Management,Leadership,2024-09-03,95,Completed,1200
EMP-12445,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-10-09,70,Completed,800
EMP-12445,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-12-04,100,Completed,800
EMP-12445,CRS-301,Cloud Security & Compliance,Compliance,2025-11-27,59,Failed,0
EMP-12445,CRS-301,Cloud Security & Compliance,Compliance,2026-01-18,91,Completed,3000
EMP-15235,CRS-102,Python for Data Engineering,Tech,2023-12-14,81,Completed,2500
EMP-15235,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-01-01,72,Completed,800
EMP-15235,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-02-09,86,Completed,800
EMP-16804,CRS-201,Agile Project Management,Leadership,2024-02-15,70,Completed,1200
EMP-16804,CRS-201,Agile Project Management,Leadership,2024-03-04,77,Completed,1200
EMP-16804,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-01-30,93,Completed,800
EMP-14989,CRS-103,Power BI DAX Masterclass,Tech,2024-04-08,100,Completed,2000
EMP-14989,CRS-302,Modern Data Stack Architecture,Tech,2025-04-07,70,Completed,4000
EMP-14989,CRS-302,Modern Data Stack Architecture,Tech,2025-05-17,91,Completed,4000
EMP-14989,CRS-301,Cloud Security & Compliance,Compliance,2023-08-07,72,Completed,3000
EMP-14989,CRS-301,Cloud Security & Compliance,Compliance,2023-09-11,78,Completed,3000
EMP-11630,CRS-103,Power BI DAX Masterclass,Tech,2024-05-27,100,Completed,2000
EMP-11630,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-09-17,94,Completed,800
EMP-11630,CRS-301,Cloud Security & Compliance,Compliance,2025-07-28,98,Completed,3000
EMP-16842,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-06-12,82,Completed,1500
EMP-13064,CRS-301,Cloud Security & Compliance,Compliance,2025-04-24,86,Completed,3000
EMP-13064,CRS-302,Modern Data Stack Architecture,Tech,2024-06-23,57,Failed,0
EMP-13064,CRS-302,Modern Data Stack Architecture,Tech,2024-08-19,98,Completed,4000
EMP-13064,CRS-102,Python for Data Engineering,Tech,2024-12-01,87,Completed,2500
EMP-13064,CRS-103,Power BI DAX Masterclass,Tech,2025-09-02,81,Completed,2000
EMP-16247,CRS-102,Python for Data Engineering,Tech,2024-01-25,93,Completed,2500
EMP-16247,CRS-301,Cloud Security & Compliance,Compliance,2024-05-10,76,Completed,3000
EMP-11324,CRS-302,Modern Data Stack Architecture,Tech,2023-11-16,73,Completed,4000
EMP-11324,CRS-302,Modern Data Stack Architecture,Tech,2024-01-12,96,Completed,4000
EMP-11324,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-10-05,70,Completed,800
EMP-11324,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-11-22,76,Completed,800
EMP-11324,CRS-103,Power BI DAX Masterclass,Tech,2025-09-14,89,Completed,2000
EMP-14419,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-01-10,78,Completed,800
EMP-14419,CRS-103,Power BI DAX Masterclass,Tech,2026-03-27,71,Completed,2000
EMP-14419,CRS-103,Power BI DAX Masterclass,Tech,2026-05-07,90,Completed,2000
EMP-14419,CRS-201,Agile Project Management,Leadership,2026-01-12,86,Completed,1200
EMP-16379,CRS-302,Modern Data Stack Architecture,Tech,2023-09-04,84,Completed,4000
EMP-16379,CRS-102,Python for Data Engineering,Tech,2023-01-18,91,Completed,2500
EMP-16379,CRS-201,Agile Project Management,Leadership,2026-04-04,80,Completed,1200
EMP-14345,CRS-102,Python for Data Engineering,Tech,2024-04-30,85,Completed,2500
EMP-14345,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-12-03,75,Completed,800
EMP-14345,CRS-103,Power BI DAX Masterclass,Tech,2024-03-07,92,Completed,2000
EMP-10005,CRS-201,Agile Project Management,Leadership,2024-07-26,75,Completed,1200
EMP-14907,CRS-301,Cloud Security & Compliance,Compliance,2024-04-27,83,Completed,3000
EMP-14907,CRS-102,Python for Data Engineering,Tech,2024-02-06,95,Completed,2500
EMP-14907,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-11-03,65,Failed,0
EMP-14907,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-12-13,90,Completed,1500
EMP-14907,CRS-103,Power BI DAX Masterclass,Tech,2023-10-03,87,Completed,2000
EMP-12656,CRS-103,Power BI DAX Masterclass,Tech,2026-02-25,71,Completed,2000
EMP-12656,CRS-103,Power BI DAX Masterclass,Tech,2026-04-24,80,Completed,2000
EMP-12656,CRS-302,Modern Data Stack Architecture,Tech,2023-05-03,96,Completed,4000
EMP-14003,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-06-16,81,Completed,1500
